"business_id","business_name","business_address","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","violation_id","violation_description","risk_category"
60544,"Manzoni","2790 Diamond St",94131,37.73473,-122.433823,"(37.73473, -122.433823)",14155332251,"60544_20160929","9/29/16",92,"60544_20160929_103156","Permit license or inspection report not posted","Low Risk"
7488,"EUROPA EXPRESS","746-750 LA PLAYA St",94121,37.774248,-122.510043,"(37.774248, -122.510043)",14155644917,"7488_20180209","2/9/18",94,"7488_20180209_103161","Low risk vermin infestation","Low Risk"
62064,"California Grocery","123 Eddy St",94102,37.784303,-122.409647,"(37.784303, -122.409647)",14155448608,"62064_20160411","4/11/16",75,"62064_20160411_103145","Improper storage of equipment utensils or linens","Low Risk"
1641,"MARTHA & BROS. COFFEE CO","1551 Church St",94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,"1641_20160812","8/12/16",84,"1641_20160812_103161","Low risk vermin infestation","Low Risk"
774,"BAY VIEW BOAT CLUB","429 Terry Francois St",94107,37.772667,-122.387032,"(37.772667, -122.387032)",14155567650,"774_20161205","12/5/16",90,"774_20161205_103177","Non service animal","Low Risk"
774,"BAY VIEW BOAT CLUB","429 Terry Francois St",94107,37.772667,-122.387032,"(37.772667, -122.387032)",14155567650,"774_20161205","12/5/16",90,"774_20161205_103148","No thermometers or uncalibrated thermometers","Low Risk"
63124,"Marengo on Union","1980 Union St Upper Street Level",94123,37.797578,-122.431883,"(37.797578, -122.431883)",14155442575,"63124_20160929","9/29/16",94,"63124_20160929_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
63082,"The Brick Yard","1787 Union St",94123,37.797933,-122.428627,"(37.797933, -122.428627)",14156677676,"63082_20180222","2/22/18",87,"63082_20180222_103152","Unclean unmaintained or improperly constructed toilet facilities","Low Risk"
4907,"JIM GEORGIE'S DONUT","2799 16th St",94103,37.765262,-122.41523,"(37.765262, -122.41523)",14155867112,"4907_20170105","1/5/17",80,"4907_20170105_103145","Improper storage of equipment utensils or linens","Low Risk"
71909,"Shanghai Dumpling King 2","696 Monterey Blvd",94127,37.731568,-122.45097,"(37.731568, -122.45097)",14155232380,"71909_20171213","12/13/17",92,"71909_20171213_103154","Unclean or degraded floors walls or ceilings","Low Risk"
5952,"IMMACULATE CONCPTION ACADEMY","3625 24th St",94110,37.751923,-122.423558,"(37.751923, -122.423558)",14155822052,"5952_20180226","2/26/18",98,"5952_20180226_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
2369,"CLOONEY'S","1401 Valencia St",94110,37.750374,-122.420456,"(37.750374, -122.420456)",14155824988,"2369_20160324","3/24/16",86,"2369_20160324_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
4685,"NORMAN'S LIQUOR & DELI","733 Randolph St",94132,37.714204,-122.469193,"(37.714204, -122.469193)",14155580088,"4685_20160329","3/29/16",94,"4685_20160329_103152","Unclean unmaintained or improperly constructed toilet facilities","Low Risk"
2497,"PLUTO'S","3258 SCOTT St",94123,37.799796,-122.441041,"(37.799796, -122.441041)",14155778867,"2497_20160607","6/7/16",85,"2497_20160607_103150","Improper or defective plumbing","Low Risk"
5877,"CLAIRE LILIENTHAL SCHOOL-MADISON CA","3950 SACRAMENTO St",94118,37.786808,-122.458014,"(37.786808, -122.458014)",14155758603,"5877_20160411","4/11/16",94,"5877_20160411_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
3839,"EL TORO TAQUERIA","598 VALENCIA St",94110,37.763458,-122.421784,"(37.763458, -122.421784)",14155433351,"3839_20160815","8/15/16",87,"3839_20160815_103157","Food safety certificate or food handler card not available","Low Risk"
4787,"TONY BALONEY'S","1098 HOWARD St",94103,37.778033,-122.40943,"(37.778033, -122.40943)",14155861514,"4787_20160628","6/28/16",83,"4787_20160628_103154","Unclean or degraded floors walls or ceilings","Low Risk"
1641,"MARTHA & BROS. COFFEE CO","1551 Church St",94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,"1641_20160812","8/12/16",84,"1641_20160812_103154","Unclean or degraded floors walls or ceilings","Low Risk"
2421,"ST FRANCIS FOUNTAIN","2801 24th St",94110,37.752833,-122.408349,"(37.752833, -122.408349)",14155824200,"2421_20160120","1/20/16",85,"2421_20160120_103142","Unclean nonfood contact surfaces","Low Risk"
4917,"LA VICTORIA BAKERY","2937 24th St",94110,37.752373,-122.410876,"(37.752373, -122.410876)",14155647120,"4917_20160906","9/6/16",78,"4917_20160906_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
64805,"Andersen Bread","1390 Market St Suite 110",94102,37.777053,-122.416939,"(37.777053, -122.416939)",14150427100,"64805_20170105","1/5/17",94,"64805_20170105_103161","Low risk vermin infestation","Low Risk"
69181,"Cha-Ya Restaurant","762 Valencia St",94110,37.760777,-122.421505,"(37.760777, -122.421505)",14155257825,"69181_20160330","3/30/16",92,"69181_20160330_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
63618,"Contraband Coffee LLC","1415 Larkin St",94109,37.790933,-122.41914,"(37.790933, -122.41914)",14155221520,"63618_20160328","3/28/16",96,"63618_20160328_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
64379,"Piccadilly Fish & Chips","1348 Polk St",94109,37.789299,-122.420352,"(37.789299, -122.420352)",14155776477,"64379_20180911","9/11/18",92,"64379_20180911_103154","Unclean or degraded floors walls or ceilings","Low Risk"
773,"MARIPOSA HUNTERS POINT YACHT CLUB","405 TERRY FRANCOIS Blvd",94107,37.77325,-122.387222,"(37.77325, -122.387222)",14155789296,"773_20161205","12/5/16",96,"773_20161205_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
4643,"CHEUNG HING CHINESE DELI & MEAT INC","323 Clement St",94118,37.782993,-122.462709,"(37.782993, -122.462709)",14155754259,"4643_20160512","5/12/16",67,"4643_20160512_103139","Improper food storage","Low Risk"
903,"Sabra Restaurant","419 Grant Ave",94108,37.790874,-122.405634,"(37.790874, -122.405634)",14155983656,"903_20171211","12/11/17",91,"903_20171211_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
5634,"AT&T - COMMISARY KITCHEN [145184]","24 WILLIE MAYS PLAZA 1.24.06",94107,37.778382,-122.391151,"(37.778382, -122.391151)",14155971500,"5634_20160814","8/14/16",98,"5634_20160814_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
4787,"TONY BALONEY'S","1098 HOWARD St",94103,37.778033,-122.40943,"(37.778033, -122.40943)",14155861514,"4787_20160628","6/28/16",83,"4787_20160628_103156","Permit license or inspection report not posted","Low Risk"
5908,"SHERMAN ELEMENTARY SCHOOL","1651 UNION St",94123,37.798243,-122.426167,"(37.798243, -122.426167)",14155743530,"5908_20160325","3/25/16",96,"5908_20160325_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
